id,title,abstract,label
8710,fMRI Activation during Observation of Others' Reach Errors,"When exposed to novel dynamical conditions (e.g., externally imposed forces), neurologically intact subjects easily adjust motor commands on the basis of their own reaching errors. Subjects can also benefit from visual observation of others' kinematic errors. Here, using fMRI, we scanned subjects watching movies depicting another person learning to reach in a novel dynamic environment created by a robotic device. Passive observation of reaching movements (whether or not they were perturbed by the robot) was associated with increased activation in fronto-parietal regions that are normally recruited in active reaching. We found significant clusters in parieto-occipital cortex, intraparietal sulcus, as well as in dorsal premotor cortex. Moreover, it appeared that part of the network that has been shown to be engaged in processing self-generated reach error is also involved in observing reach errors committed by others. Specifically, activity in left intraparietal sulcus and left dorsal premotor cortex, as well as in right cerebellar cortex, was modulated by the amplitude of observed kinematic errors.",no
8709,Research on non-communication protection of distribution lines based on fault components,"When distribution power lines run normally, there is asymmetrical current and voltage component including negative sequence and zero sequence components. So non-communication protection based on sequence components might mal-operate or mis-operate in the cases. The paper proposed a new noncommunication protection scheme based on fault component for distribution line. The protection can be applied to different neutral grounding mode including direct and indirect grounding neutral system and isn't affected by normal running asymmetrical component. According to the fault component (or the incremental quantities of three sequence component), it can assure that one end breaker of fault line trips as quickly as possible and other end breaker is accelerated to trip. Simulation shows that the protection scheme is both correct and effective.",no
8708,A model of soft error effects in generic IP processors,"When designing reliability-aware digital circuits, either hardware or software techniques may be adopted to provide a certain degree of failure detection/tolerance, caused by either hardware faults or soft-errors. These techniques are quite well established when working at a low abstraction level, whereas are currently under investigation when moving to higher abstraction levels, in order to cope with the increasing complexity of the systems being designed. This paper presents a model of soft error effects to be adopted when defining software-only techniques to achieve fault detection capabilities. The work identifies on a generic IP processor the misbehaviors caused by soft errors, classifies and analyzes them with respect to the possibility of detecting them by means of previously published approaches. An experimental validation of the proposed model is carried out on the Leon2 processor.",no
8707,Surviving Attacks and Intrusions: What can we Learn from Fault Models,"When designing or analyzing applications or infrastructures with high reliability, safety, security, or survivability demands, the fundamental questions are: what is required of the application and can the infrastructure support these requirements. In the design and analysis of fault-tolerant systems, fault models have served us well to describe the theoretical limits. But with the inclusion of malicious acts, the direct application of fault models has exposed limited applicability. However, we can take advantage of the powerful fault models if we defer their direct application from the events that lead to faults, that is, the fault causes, and instead focus on the effects. This way one can avoid questions referring to the meaning of fault models in the context of previously unsuitable faults like Trojan horses or Denial of Service (DoS) attacks. Instead, we can use fault models at the level of abstraction where the application maps on the infrastructure. In this paper fault models are discussed in the context of system survivability and malicious act. It is shown that these models can be used to balance the demands put on the application and the capabilities of the underlying infrastructure. Active and imposed fault descriptions are defined that allow to match the mechanisms that provide survivability to the application with the infrastructure-imposed limitations. By defining a system as a collection of functionalities, individual functionalities and their associated fault descriptions can be analyzed in isolation.",no
8706,An industrial environment for high-level fault-tolerant structures insertion and validation,"When designing a VLSI circuits, most of the efforts are now performed at levels of abstractions higher than gate. Correspondingly to this clear trend, there is a growing request to tackle safety-critical issues directly at the RT-level. This paper presents a complete environment for considering safety issues at the RT level. The environment was implemented and tested by an industry for devising a sample safety-critical device. Designers were permitted to assess the effects of transient faults, automatically add fault-tolerant structures, and validate the results working on the same circuit descriptions and acting in a coherent framework. The evaluation showed the effectiveness of the proposed environment.",no
8705,On the relation between design contracts and errors: a software development strategy,"When designing a software module or system, a systems engineer must consider and differentiate between how the system responds to external and internal errors. External errors cannot be eliminated and must be tolerated by the system, while the number of internal errors should be minimized and the resulting faults should be detected and removed. This paper presents a development strategy based on design contracts and a case study of an industrial project in which the strategy was successfully applied. The goal of the strategy is to minimize the number of internal errors during the development of a software system while accommodating external errors. A distinction is made between weak and strong contracts. These two types of contracts are applicable to external and internal errors, respectively. According to the strategy, strong contracts should be applied initially to promote the correctness of the system. Before releasing, the contracts governing external interfaces should be weakened and error management of external errors enabled. This transformation of a strong contract to a weak one is harmless to client modules",no
8704,Servo Performance Enhancement of Motion System via a Quantization Error Estimation MethodIntroduction to Nanoscale Servo Control,"When compared to the accuracy of nanoscale control, the resolution of current positioning sensors is relatively low. Because of this, the output from low-precision sensors normally includes quantization errors that could degrade control performance. As a result, in this paper, a method of quantization error estimation based on the least square method is examined. In the proposed method, estimation accuracy is improved by taking into account the effect of input disturbances. Furthermore, a bias adjustment method is proposed that is expected to satisfy the constraints on quantization error. The effectiveness of the proposed method is demonstrated by simulations and experiments.",no
8703,Color correction of multiview video with average color as reference,"When capturing multiview video, there can be significant variations in the color of views captured with different cameras. This negatively affects compression efficiency when multiview video is coded using inter-view prediction. In this paper we propose a method for correcting the color of multiview video sets as a preprocessing step to compression. Unlike previous work where one of the captured views is used as the color reference, we correct all views to match the average color of the set of views. Block based disparity estimation is used to find matching points between all views in the video set, and the average color is calculated for these matching points. Least squares regressions are used to find functions that will make each view match the average color. Experimental results show that the proposed method results in video sets that closely match in subjective color. Furthermore, when multiview video is compressed with JMVM, the proposed method increases compression efficiency by up to 1.0 dB compared to compressing the original uncorrected video.",no
8702,Error Reporting Logic,"When a system fails to meet its specification, it can be difficult to find the source of the error and determine how to fix it. In this paper, we introduce error reporting logic (ERL), an algorithm and tool that produces succinct explanations for why a target system violates a specification expressed in first order predicate logic. ERL analyzes the specification to determine which parts contributed to the failure, and it displays an error message specific to those parts. Additionally, ERL uses a heuristic to determine which object in the target system is responsible for the error. Results from a small user study suggest that the combination of a more focused error message and a responsible object for the error helps users to find the failure in the system more effectively. The study also yielded insights into how the users find and fix errors that may guide future research.",no
8701,Study on faulty feeder selection methods of single-phase earthed fault in non-solidly grounded systems,"When a single-phase earthed fault happened in non-solidly grounded systems, it is very important to select the faulty feeder rapidly in order to improve the power supply reliability. All currently used detection principles of single-phase earthed fault are analyzed in the paper. The advantages and disadvantages of each selection principle are also summarized. Finally, it presents my view on single-phase earthed fault detection: detection methods using transient signals have better sensitivity than that using steady state signals; it is not only applicable for Peterson coiled systems, but also applicable for intermittent arc earthed fault. With the development of modern microelectronic technique, the transient signal generated by earthed fault can be easily recorded and processed by complicated digital algorithm; hence, transient detection method must be more applicable in the future faulty feeder selection devices.",no
8700,Automatic generation of diagnostic expert systems from fault trees,"When a fault tolerant computer-based system fails, diagnosis and repair must be performed to bring the system back to an operational state. The use of fault tolerance design implies that several components or subsystems may have failed, and that perhaps many of these faults have been tolerated before the system actually succumbed to failure. Diagnosis procedures are then needed to determine the most likely source of failure and to guide repair actions. Expert systems are often used to guide diagnostics, but the derivation of an expert system requires knowledge (i.e., a conceptual model) of failure symptoms. In this paper, we consider the problem of diagnosing a system for which there may be little experience, given that it might be a one-of-a-kind system or because access to the system may be limited. We conjecture that the same fault tree model used to help aid in the design and analysis of the system can provide the conceptual model of system component interactions needed in order to define a diagnostic process. We explore the use of a fault tree model (along with the probabilities of failure for the basic events) along with partial knowledge of the state of the system (i.e., the system has failed, and perhaps some components are known to be operational or failed) to produce a diagnostic aid.",no
8699,A fault location scheme based on spectrum characteristic of fault-generated high-frequency transient signals,"When a fault occurs on a transmission line, fault-generated high-frequency signals contains a lot of information about fault. This paper proposes a fault location scheme for transmission lines based on spectrum characteristic of high-frequency components, the difference of adjacent two natural frequencies in one ends of transmission line is used to compute fault distance. This method need not identify arriving time of first traveling wave and traveling wave from fault point, it is insensitive to swings, fault type, fault resistance and system source parameters. The scheme performance was proven using power system computer aided design (PSCAD) simulations in 500-kV power system considering critical fault cases.",no
8698,An Analytic Model for Fault Diagnosis in Power Systems Considering Malfunctions of Protective Relays and Circuit Breakers,"When a fault occurs on a section or a component in a given power system, if one or more protective relays (PRs) and/or circuit breakers (CBs) associated do not work properly, or in other words, a malfunction or malfunctions happen with these PRs and/or CBs, the outage area could be extended. As a result, the complexity of the fault diagnosis could be greatly increased. The existing analytic models for power system fault diagnosis do not systematically address the possible malfunctions of PRs and/or CBs, and hence may lead to incorrect diagnosis results if such malfunctions do occur. Given this background, based on the existing analytic models, an effort is made to develop a new analytic model to well take into account of the possible malfunctions of PRs and/or CBs, and further to improve the accuracy of fault diagnosis results. The developed model does not only estimate the faulted section(s), but also identify the malfunctioned PRs and/or CBs as well as the missing and/or false alarms. A software system is developed for practical applications, and realistic fault scenarios from an actual power system are served for demonstrating the correctness of the presented model and the efficiency of the developed software system.",no
8697,On Using Simplification and Correction Tables for Integrity Maintenance in Integrated Databases,"When a database is defined as views over autonomous sources, inconsistencies with respect to global integrity constraints are to be expected. This paper investigates the possibility of using simplification techniques for integrity constraints in order to maintain, in an incremental way, a correction table of virtual updates which, if executed, would restore consistency; access can be made through auxiliary views that take the table into account. The approach employs assumptions about local source consistency as well as cross-source constraints whenever possible",no
8696,Corrective maintenance maturity model (CM<sup>3</sup>): maintainer's education and training,"What is the point of improving maintenance processes if the most important asset, people, is not properly utilised? Knowledge of the product(s) maintained, maintenance processes and communications skills is very important for achieving quality software and for improving maintenance and development processes. We present CM<sup>3</sup>: Maintainer's Education and Training-a maturity model for educating and training maintenance engineers. This model is the result of a comparative study of two industrial processes utilised at ABB, and of process models such as IEEE 1219, ISO/IEC 12207, CMM, People CMM, and TickIT",no
8695,Comparing Web Services Performance and Recovery in the Presence of Faults,"Web-services are supported by a complex software infrastructure that must ensure high performance and availability to the client applications. Web services industry holds a well established platform for performance benchmarking (e.g., TPC-App and SPEC jAppServer2004 benchmarks). In addition, several studies have been published recently by main vendors focusing web services performance. However, as peak performance evaluation has been the main focus, the characterization of the impact of faults in such systems has been largely disregarded. This paper proposes an approach for the evaluation and comparison of performance and recovery time in web services infrastructures. This approach is based on fault injection and is illustrated through a concrete example of benchmarking three alternative software solutions for web services deployment.",no
8694,Web services system supporting quality fault-tolerance,"Web services provide reusable software components so that a single Web service can be used by multiple users or a single user can use multiple Web services. In this aspect, the reliability of Web services is becoming more and more important. However, the current fault-tolerance method requires the user application to change to a certain format and does not extend and consider the quality factors.",no
8693,A Fault Tolerant Web Service Architecture,"Web services have been pointed as a suitable technology for the development and execution of distributed applications. However, the Web service architecture still lacks facilities to support fault tolerance. The goal of this paper is to propose a fault tolerant Web service architecture. The architecture provides service mediation and monitoring. The main contribution of this paper is the use of Web service standards to include fault tolerance in the Web service architecture.",no
8692,A fault tolerant web services architecture based reflection,"Web services have been enjoying great popularities in recent years. The high usability of the Web service is becoming a new focus for research. How to provide generic fault tolerant mechanisms in Web services is worth researching. A fault tolerant web services architecture named Fault Tolerant Web Services is proposed in the article. In the architecture, the fault tolerant mechanisms are transparent and easy to use. The users can tailor their own fault tolerance mechanisms and the application programmers almost neednpsilat to care the fault tolerant mechanisms. The Architecture is set forth in detail in the article. The workflow of the system is narrated by three states of a fault tolerant Web service.",no
8691,Web Services for Automated Fault Analysis in Electrical Power System,"Web Services for Automated Fault Analysis (WS-AFA) in Electrical Power System is described in this paper. WS-AFA is a new solution to investigate and analyze fault and disturbance records from Digital Fault Recorders (DFRs) or other Intelligent Electronic Devices (IEDs) in substations. The paper describes the overall system architecture as well as the implementation of the services. C# and Dot NET technology has been successfully used for efficient implementation of the Web services. WS-AFA is composed of signal segmentation, signal analysis, fault type classification, fault recorded viewer and fault location services. Such services are designed to enhance manual investigation performed by engineers in power utility.",no
8690,The Fast and the Fair: A Fault-Injection-Driven Comparison of Restart Oracles for Reliable Web Services,"Web services are typically deployed in Internet or Intranet environments, making message transfers susceptible to a wide variety of network, protocol and system failures. To mitigate these problems, reliable messaging solutions for Web services have been proposed that retry messages suspected to be lost. It is of interest to evaluate the performance of such reliable messaging solutions, and in this paper we therefore utilise a newly developed fault-injection environment for the analysis of time-out strategies for the Web services reliable messaging standard. We compare oracles that determine retransmission times with respect to the tradeoff between two metrics: the effective transfer time and the overhead in terms of additional message transmissions. Our fault-injection environment allows faults to be invoked in the IP layer, representing a variety of failure situations in the underlying system. The study presented in this paper includes two adaptive oracles, which set the length of the retransmission interval based on round trip time measurements, and two static oracles. The study considers both HTTP and Mail as SOAP transports. We conclude that adaptive oracles may significantly outperform static oracles when the underlying system exhibits more complex behaviour",no
8689,Fault-Based Web Services Testing,"Web services are considered a new paradigm for building software applications that has many advantages over the previous paradigms; however, Web services are still not widely used because Service Requesters do not trust Web services that were built by others. Testing can participate in solving this problem because it can be used to assess the quality attributes of Web services and hence increase the requesters' trustworthiness. This paper proposes an approach that can be used to test the robustness and other related attribute of Web services, and that can be easily enhanced to assess other quality attributes. The framework is based on rules for test case generation that are designed by, firstly, analyzing WSDL document to know what faults could affect the robustness quality attribute of Web services, and secondly, using the fault-based testing techniques to detect such faults. A proof of concept tool that depends on these rules has been implemented in order to assess the usefulness of the rules in detecting robustness faults in different Web services platforms.",no
8688,Fault Tolerance Connectors for Unreliable Web Services,"Web Services are commonly used to implement service oriented architectures/applications. Service-oriented applications are large-scale distributed applications, typically highly dynamic, by definition loosely coupled and often unstable due to the unreliability of Web Services, which can be moved, deleted, and are subject to various sources of failures. In this paper, we propose customizable fault-tolerance connectors to add fault-tolerance to unreliable Web Services, thus filling the gap between clients and Web Service providers. Connectors are designed by clients, providers or dependability experts using the original WSDL description of the service. These connectors insert detection actions (e.g. runtime assertions) and recovery mechanisms (based on various replications strategies). The connectors can use identical or equivalent available service replicas. The benefits of this approach are demonstrated experimentally.",no
8687,Finding Bugs in Web Applications Using Dynamic Test Generation and Explicit-State Model Checking,"Web script crashes and malformed dynamically generated webpages are common errors, and they seriously impact the usability of Web applications. Current tools for webpage validation cannot handle the dynamically generated pages that are ubiquitous on today's Internet. We present a dynamic test generation technique for the domain of dynamic Web applications. The technique utilizes both combined concrete and symbolic execution and explicit-state model checking. The technique generates tests automatically, runs the tests capturing logical constraints on inputs, and minimizes the conditions on the inputs to failing tests so that the resulting bug reports are small and useful in finding and fixing the underlying faults. Our tool Apollo implements the technique for the PHP programming language. Apollo generates test inputs for a Web application, monitors the application for crashes, and validates that the output conforms to the HTML specification. This paper presents Apollo's algorithms and implementation, and an experimental evaluation that revealed 673 faults in six PHP Web applications.",no
8686,Error Correcting Output Coding-Based Conditional Random Fields for Web Page Prediction,"Web page prefetching has been used efficiently to reduce the access latency problem of the Internet, its success mainly relies on the accuracy of Web page prediction. As powerful sequential learning models, conditional random fields (CRFs) have been used successfully to improve the Web page prediction accuracy when the total number of unique Web pages is small. However, because the training complexity of CRFs is quadratic to the number of labels, when applied to a Web site with a large number of unique pages, the training of CRFs may become very slow and even intractable. In this paper, we decrease the training time and computational resource requirements of CRFs training by integrating error correcting output coding (ECOC) method. Moreover, since the performance of ECOC-based methods crucially depends on the ECOC code matrix in use, we employ a coding method, search coding, to design the code matrix of good quality.",no
8685,Mapping software faults with web security vulnerabilities,"Web applications are typically developed with hard time constraints and are often deployed with critical software bugs, making them vulnerable to attacks. The classification and knowledge of the typical software bugs that lead to security vulnerabilities is of utmost importance. This paper presents a field study analyzing 655 security patches of six widely used web applications. Results are compared against other field studies on general software faults (i.e., faults not specifically related to security), showing that only a small subset of software fault types is related to security. Furthermore, the detailed analysis of the code of the patches has shown that web application vulnerabilities result from software bugs affecting a restricted collection of statements. A detailed analysis of the conditions/locations where each fault was observed in our field study is presented allowing future definition of realistic fault models that cause security vulnerabilities in web applications, which is the key element to design a realistic attack injector.",no
8684,Comparing Error Detection Techniques for Web Applications: An Experimental Study,"Web applications are highly sensitive to the occurrence of user-visible failures. Despite the usage of system-level monitoring tools there are still some application-level errors that escape to those tools and end up to be seen in the Web pages of the final users. Complementary error detection mechanisms should then be used to overcome this problem.In this paper, we present an experimental study where we measured the effectiveness of four different error-detection mechanisms under different fault-load. For the effect we used two benchmarks (JPetstore and TPC-W) and a software fault-injector. The results show that although system-level monitoring tools are very effective in most of the cases, there are other detection mechanisms that present a better latency and coverage when dealing with errors at the application-level. Particularly, the usage of external monitoring schemes seems to be of utmost importance.",no
8683,Soft-Errors Phenomenon Impacts on Design for Reliability Technologies,"We will mainly address here the ""alter ego"" of quality, which is reliability, and is becoming a growing concern for designers using the latest technologies. After the DFM nodes in 90nm and 65nm, we are entering the DFR area, or Design For Reliability straddling from 65nm to 45nm and beyond. Because of the randomness character of reliability - failures can happen anytime anywhere - executives should mitigate reliability problems in terms of risk, which costs include cost of recalls, warranty costs, and loss of goodwill.",no
8682,Using machine learning for estimating the defect content after an inspection,"We view the problem of estimating the defect content of a document after an inspection as a machine learning problem: The goal is to learn from empirical data the relationship between certain observable features of an inspection (such as the total number of different defects detected) and the number of defects actually contained in the document. We show that some features can carry significant nonlinear information about the defect content. Therefore, we use a nonlinear regression technique, neural networks, to solve the learning problem. To select the best among all neural networks trained on a given data set, one usually reserves part of the data set for later cross-validation; in contrast, we use a technique which leaves the full data set for training. This is an advantage when the data set is small. We validate our approach on a known empirical inspection data set. For that benchmark, our novel approach clearly outperforms both linear regression and the current standard methods in software engineering for estimating the defect content, such as capture-recapture. The validation also shows that our machine learning approach can be successful even when the empirical inspection data set is small.",yes
8681,Single-trial fMRI Shows Contralesional Activity Linked to Overt Naming Errors in Chronic Aphasic Patients,"We used fMRI to investigate the roles played by perilesional and contralesional cortical regions during language production in stroke patients with chronic aphasia. We applied comprehensive psycholinguistic analyses based on well-established models of lexical access to overt picture-naming responses which were evaluated using a single trial design that permitted distinction between correct and incorrect responses on a trial-by-trial basis. Although both correct and incorrect naming responses were associated with left-sided perilesional activation, incorrect responses were selectively associated with robust right-sided contralesional activity. Most notably, incorrect responses elicited overactivation in the right inferior frontal gyrus that was not observed in the contrasts for patients' correct responses or for responses of age-matched control subjects. Errors were produced at slightly later onsets than accurate responses and comprised predominantly semantic paraphasias and omissions. Both types of errors were induced by pictures with greater numbers of alternative names, and omissions were also induced by pictures with late acquired names. These two factors, number of alternative names per picture and age of acquisition, were positively correlated with activation in left and right inferior frontal gyri in patients as well as control subjects. These results support the hypothesis that some right frontal activation may normally be associated with increasing naming difficulty, but in patients with aphasia, right frontal overactivation may reflect ineffective effort when left hemisphere perilesional resources are insufficient. They also suggest that contralesional areas continue to play a roledysfunctional rather than compensatoryin chronic aphasic patients who have experienced a significant degree of recovery.",no
8680,Systematic Error of the Nose-to-Nose Sampling-Oscilloscope Calibration,"We use traceable swept-sine and electrooptic-sampling-system-based sampling-oscilloscope calibrations to measure the systematic error of the nose-to-nose calibration, and compare the results to simulations. Our results show that the errors in the nose-to-nose calibration are small at low frequencies, but significant at high frequencies.",no
8679,Location-known-exactly human-observer ROC studies of attenuation and other corrections for SPECT lung imaging,"We use receiver operating characteristic (ROC) analysis of a location-known-exactly (LKE) lesion detection task to compare the image quality of SPECT reconstruction with and without various combinations of attenuation correction (AC), scatter correction (SC) and resolution compensation (RC). Hybrid images were generated from Tc-99m labelled NeoTect clinical backgrounds into which Monte Carlo simulated solitary pulmonary nodule (SPN) lung lesions were added, then reconstructed using several strategies. Results from a human-observer study show that attenuation correction degrades SPN detection, while resolution correction improves SPN detection, even when the lesion location is known. This agrees with the results of a previous localization-response operating characteristic (LROC) study using the same images, indicating that location uncertainty is not the sole source of the changes in detection accuracy.",no
8678,Impact of Spacecraft Shielding on Direct Ionization Soft Error Rates for Sub-130 nm Technologies,"We use ray tracing software to model various levels of spacecraft shielding complexity and energy deposition pulse height analysis to study how it affects the direct ionization soft error rate of microelectronic components in space. The analysis incorporates the galactic cosmic ray background, trapped proton, and solar heavy ion environments as well as the October 1989 and July 2000 solar particle events.",no
8677,A Chu Spaces Semantics of BPEL-Like Fault Handling,We use Chu spaces and an algebra of them to give a denotational semantics of a subset of BPEL. The emphasis is on the scope-based fault handling mechanism. We propose BPEL-F as an abstraction of the subset of BPEL including typical control flow and fault handling. Chu spaces form the main semantic domain. We study the influence of fault handling to the algebraic operators of Chu spaces. and present modified versions of the sequence and concurrence operators. The trigger operator is designed to model the scope-based fault handling. We present valuation functions mapping BPEL-F constructs to Chu spaces.,no
8676,Whither generic recovery from application faults? A fault study using open-source software,"We test the hypothesis that generic recovery techniques, such as process pairs, can survive most application faults without using application-specific information. We examine in detail the faults that occur in three, large, open-source applications: the Apache Web server, the GNOME desktop environment and the MySQL database. Using information contained in the bug reports and source code, we classify faults based on how they depend on the operating environment. We find that 72-87% of the faults are independent of the operating environment and are hence deterministic (non-transient). Recovering from the failures caused by these faults requires the use of application-specific knowledge. Half of the remaining faults depend on a condition in the operating environment that is likely to persist on retry, and the failures caused by these faults are also likely to require application-specific recovery. Unfortunately, only 5-14% of the faults were triggered by transient conditions, such as timing and synchronization, that naturally fix themselves during recovery. Our results indicate that classical application-generic recovery techniques, such as process pairs, will not be sufficient to enable applications to survive most failures caused by application faults",no
8675,Razor II: In Situ Error Detection and Correction for PVT and SER Tolerance,"We take advantage of these findings and propose a Razor II approach that introduces two components. First, instead of performing both error detection and correction in the FF, Razor II performs only detection in the FF, while correction is performed through architectural replay.",no
8674,Introducing SW-based fault handling mechanisms to cope with EMI in embedded electronics: are they a good remedy?,"We summarize a study on the effectiveness of two software-based fault handling mechanisms in terms of detecting conducted electromagnetic interference (EMI) in microprocessors. One of these techniques deals with processor control flow checking. The second one is used to detect errors in code variables. In order to check the effectiveness of such techniques in RF ambient, an EIC 61.000-4-29 normative-compliant conducted RF-generator was implemented to inject spurious electromagnetic noise into the supply lines of a commercial off-the-shelf (COTS) microcontroller-based system. Experimental results suggest that the considered techniques present a good effectiveness to detect this type of faults, despite the multiple-fault injection nature of EMI in the processor control and data flows, which in most cases result in a complete system functional loss (the system must be reset).",no
8673,Empirical method for topographic correction in aerial photographs,"We suggest an empirical method to correct topographic effects on vegetation classification of panchromatic aerial photographs. The method is based on the use of spatial interpolation technique that constructs a luminance surface from targets of high brightness values. The luminance surface is then used to correct the topographic effects differentially, by increasing brightness values in shaded areas and decreasing brightness values of lightened areas. For this purpose, the use of a trapezoidal function was found successful in the reduction of standard deviation of brightness values of trees, shrubs, and herbaceous plants after empirical correction. This method outperformed a frequently used digital elevation model-based topographic correction in terms of overall classification accuracy of the resulting images.",no
8672,Up-sampling with Shift Method for Windmill Correction,"We suggest a simple and efficient approach to reduce, and, in some cases, eliminate the windmill artifact. Our method does not require hardware changes. The idea is to improve the z-sampling by applying up-sampling in the detector row direction. One recent result show that the linear interpolation can be improved by shifting the samples by some small amount; we utilize this approach for our purposes. Evaluation shows that using some specified amount of the shift in interpolation, the proposed method provides a significant improvement of the windmill artifact with the clinical data, without a noticeable loss of z-resolution.",no
8671,Security games with decision and observation errors,"We study two-player security games which can be viewed as sequences of nonzero-sum matrix games played by an Attacker and a Defender. The evolution of the game is based on a stochastic fictitious play process. Players do not have access to each other's payoff matrix. Each has to observe the other's actions up to present and plays the action generated based on the best response to these observations. However, when the game is played over a communication network, there are several practical issues that need to be taken into account: First, the players may make random decision errors from time to time. Second, the players' observations of each other's previous actions may be incorrect. The players will try to compensate for these errors based on the information they have. We examine convergence property of the game in such scenarios, and establish convergence to the equilibrium point under some mild assumptions when both players are restricted to two actions.",no
8670,On undetectable faults in partial scan circuits using transparent-scan,"We study the undetectable faults in partial scan circuits under a test application scheme referred to as transparent-scan. The transparent-scan approach allows very aggressive test compaction compared to other approaches. We demonstrate that, unlike other approaches that provide high levels of test compaction for partial scan circuits, this approach does not increase the number of undetectable faults. We also discuss the monotonicity of the number of undetectable faults with increased levels of scan.",no
8669,Dense error correction via l1-minimization,"We study the problem of recovering a non-negative sparse signal x isin Ropf<sup>n</sup> from highly corrupted linear measurements y = Ax+e isin Ropf<sup>m</sup>, where e is an unknown (and unbounded) error. Motivated by an observation from computer vision, we prove that for highly correlated dictionaries A, any non-negative, sufficiently sparse signal x can be recovered by solving an lscr<sup>1</sup>-minimization problem: min ||x||<sub>1</sub> + ||e||<sub>1</sub> subject to y = Ax + e. If the fraction rho of errors is bounded away from one and the support of x grows sublinearly in the dimension m of the observation, for large m, the above lscr<sup>1</sup>-minimization recovers all sparse signals x from almost all sign-and-support patterns of e. This suggests that accurate and efficient recovery of sparse signals is possible even with nearly 100% of the observations corrupted.",no
8668,Consistent detection of global predicates under a weak fault assumption,"We study the problem of detecting general global predicates in distributed systems where all application processes and at most t<m monitor processes may be subject to crash faults, where m is the total number of monitor processes in the system. We introduce two new observation modalities called negotiably and discernibly (which correspond to possibly and definitely in fault-free systems) and present detection algorithms for them which work under increasingly weak fault assumptions",no
8667,Memory-based context-sensitive spelling correction at web scale,"We study the problem of correcting spelling mistakes in text using memory-based learning techniques and a very large database of token n-gram occurrences in web text as training data. Our approach uses the context in which an error appears to select the most likely candidate from words which might have been intended in its place. Using a novel correction algorithm and a massive database of training data, we demonstrate higher accuracy on correcting real- word errors than previous work, and very high accuracy at a new task of ranking corrections to non-word errors given by a standard spelling correction package.",no
8666,Average error rate of linear diversity reception schemes over generalized gamma fading channels,"We study the performance of M-ary modulation schemes in the presence of additive white Gaussian noise (AWGN) and slow fading. Selection combining (SC), equal gain combining (EGC), and maximal ratio combining (MRC) diversity schemes are considered. The fading channel is modeled by the generalized gamma distribution, which includes the Rayleigh, Nakagami, Weibull, and log-normal distributions as special or limiting cases. The Suzuki distribution can be adequately approximated by the generalized gamma distribution. The exact average symbol error rates (ASER) for coherent multilevel modulation schemes with SC and MRC are presented by using the moment generating function (MGF) based approach while that of EGC is obtained by employing a characteristic function (CHF) based approach. The analysis results for the three combiners are compared and discussed. Simulation results are also provided.",no
8665,Optical Wireless Communications With Heterodyne Detection Over Turbulence Channels With Pointing Errors,"We study the error performance of an heterodyne differential phase-shift keying (DPSK) optical wireless (OW) communication system operating under various intensity fluctuations conditions. Specifically, it is assumed that the propagating signal suffers from the combined effects of atmospheric turbulence-induced fading, misalignment fading (i.e., pointing errors) and path-loss. Novel closed-form expressions for the statistics of the random attenuation of the propagation channel are derived and the bit-error rate (BER) performance is investigated for all the above fading effects. Numerical results are provided to evaluate the error performance of OW systems with the presence of atmospheric turbulence and/or misalignment. Moreover, nonlinear optimization is also considered to find the optimum beamwidth that achieves the minimum BER for a given signal-to-noise ratio value.",no
8664,Hybrid Solution: A FEC Algorithm for Fault Tolerant Routing in Sensor Networks,"We study the characteristics of wireless sensor networks (WSN) and present a lightweight FEC coding algorithm combined with a smart fault tolerant routing scheme in this paper. The proposed coding-decoding algorithm is based on XOR operation and requires very little computation and storage space, which are critical for WSN. There are few existing channel coding algorithms (FEC) put forward for use in sensor networks, and they are not very suitable, due to their high computing, storage and delay cost. Further more, normal FEC coding algorithms are not flexible enough to suit the variable states in WSN. We adopt a cross-layer design wherein higher network layers use information about packet loss to adjust the coding level according to the dynamics of the network. And our routing scheme has the ability to discover and select robust paths to reliably relay data packets. Simulation result shows that our coding algorithm and self-adaptive routing scheme perform better than existing schemes.",no
8663,Sensor Minimization Problems with Static or Dynamic Observers for Fault Diagnosis,"We study sensor minimization problems in the context of fault diagnosis. Fault diagnosis consists of synthesizing a diagnoser that observes a given plant and identifies faults in the plant as soon as possible after their occurrence. Existing literature on this problem has considered the case of static observers, where the set of observable events does not change during execution of the system. In this paper, we consider static as well as dynamic observers, where the observer can switch sensors on or off, thus dynamically changing the set of events it wishes to observe.",no
