Document Title,Abstract,Year,PDF Link,label
Test case prioritization incorporating ordered sequence of program elements,"Test suites often grow very large over many releases, such that it is impractical to re-execute all test cases within limited resources. Test case prioritization, which rearranges test cases, is a key technique to improve regression testing. Code coverage information has been widely used in test case prioritization. However, other important information, such as the ordered sequence of program elements measured by execution frequencies, was ignored by previous studies. It raises a risk to lose detections of difficult-to-find bugs. Therefore, this paper improves the similarity-based test case prioritization using the ordered sequence of program elements measured by execution counts. The empirical results show that our new technique can increase the rate of fault detection more significantly than the coverage-based ART technique. Moreover, our technique can detect bugs in loops more quickly and be more cost-benefits than the traditional ones.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228980,no
Grammar based oracle for security testing of web applications,"The goal of security testing is to detect those defects that could be exploited to conduct attacks. Existing works, however, address security testing mostly from the point of view of automatic generation of test cases. Less attention is paid to the problem of developing and integrating with a security oracle. In this paper we address the problem of the security oracle, in particular for Cross-Site Scripting vulnerabilities. We rely on existing test cases to collect HTML pages in safe conditions, i.e. when no attack is run. Pages are then used to construct the safe model of the application under analysis, a model that describes the structure of an application response page for safe input values. The oracle eventually detects a successful attack when a test makes the application display a web page that is not compliant with the safe model.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228984,no
Automated test-case generation by cloning,"Test cases are often similar. A preliminary study of eight open-source projects found that on average at least 8% of all test cases are clones; the maximum found was 42 %. The clones are not identical with their originals - identifiers of classes, methods, attributes and sometimes even order of statements and assertions differ. But the test cases reuse testing logic and are needed for testing. They serve a purpose and cannot be eliminated. We present an approach that generates useful test clones automatically, thereby eliminating some of the grunt work of testing. An important advantage over existing automated test case generators is that the clones include the test oracle. Hence, a human decision maker is often not needed to determine whether the output of a test is correct. The approach hinges on pairs of classes that provide analogous functionality, i.e., functions that are tested with the same logic. TestCloner transcribes tests involving analogous functions from one class to the other. Programmers merely need to indicate which methods are analogs. Automatic detection of analogs is currently under investigation. Preliminary results indicate a significant reduction in the number of boilerplate tests that need to be written by hand. The transcribed tests do detect defects and can provide hints about missing functionality.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228995,no
BlackHorse: Creating smart test cases from brittle recorded tests,"Testing software with a GUI is difficult. Manual testing is costly and error-prone, but recorded test cases frequently break due to changes in the GUI. Test cases intended to test business logic must therefore be converted to a less brittle form to lengthen their useful lifespan. In this paper, we describe BlackHorse, an approach to doing this that converts a recorded test case to Java code that bypasses the GUI. The approach was implemented within the testing environment of Research In Motion. We describe the design of the toolset and discuss lessons learned during the course of the project.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228996,no
Testing of PolPA authorization systems,"The implementation of an authorization system is a difficult and error-prone activity that requires a careful verification and testing process. In this paper, we focus on testing the implementation of the PolPA authorization system and in particular its Policy Decision Point (PDP), used to define whether an access should be allowed or not. Thus exploiting the PolPA policy specification, we present a fault model and a test strategy able to highlight the problems, vulnerabilities and faults that could occur during the PDP implementation, and a testing framework for the automatic generation of a test suite that covers the fault model. Preliminary results of the test framework application to a realistic case study are presented.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228997,no
How much information could be revealed by analyzing data from pressure sensors attached to shoe insole?,"Data collected from pressure sensors attached to shoe insole is a rich source of information. (1) We can detect faults in walking and balancing problems for old people. (2) The pressure sensor data can be used to design personalized foot orthoses. (3) We can calculate the calorie burnt, even when walking and jogging are mixed, and the road slope changes. (4) We can use the data to train sprinters or tennis players. (5) We can even use the data for person identification. In addition, it can be used for alarms for situations arising from mis-handling of machines, like accelerator pedal in a car. We attached very thin pressure sensors on top of a shoe insole and collected data. A few important and readily detectable features from the time series data collected by those sensors are extracted and used for person identification, or to classify whether a person is walking or jogging. Nearly 100% classification accuracy was achieved. Thus, the target to classify whether the person is walking or jogging or climbing up or down the stairs is possible. This success also encouraged us to investigate whether it is possible to find the body weight and the step-length from this data. Once that is possible, the system can accurately deliver the calorie burnt at the end of the day. We will further explore the possibility, using sophisticated feature extraction and classification techniques, to detect faults in walking and predict the probability of fall for elderly people, or people with problem in balancing due to various diseases or caused by accidents.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6229115,no
EMFtoCSP: A tool for the lightweight verification of EMF models,"The increasing popularity of MDE results in the creation of larger models and model transformations, hence converting the specification of MDE artefacts in an error-prone task. Therefore, mechanisms to ensure quality and absence of errors in models are needed to assure the reliability of the MDE-based development process. Formal methods have proven their worth in the verification of software and hardware systems. However, the adoption of formal methods as a valid alternative to ensure model correctness is compromised for the inner complexity of the problem. To circumvent this complexity, it is common to impose limitations such as reducing the type of constructs that can appear in the model, or turning the verification process from automatic into user assisted. Since we consider these limitations to be counterproductive for the adoption of formal methods, in this paper we present EMFtoCSP, a new tool for the fully automatic, decidable and expressive verification of EMF models that uses constraint logic programming as the underlying formalism.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6229788,no
Evaluation of testability enhancement using software prototype,"The functional delay-fault models, which are based on the input stimuli and correspondent responses at the outputs, cover transition faults at the gate level quite well. This statement forms the basis for the analysis and comparison of different methods of design for testability (DFT) using software prototype model of the circuit and to select the most appropriate one before the structural synthesis of the circuit. Along with known DFT methods (enhanced scan, launch-on-shift scan and launch-on-capture scan), the authors introduce the method, which is based on the addition of new connections to the circuit in the non-scan testing mode. In order to assess the DFT methods, the functional test is generated for the analysed circuit and the functional delay-fault coverage for this test is evaluated. Each of the considered DFT methods has its own advantages and disadvantages, since they have different delay fault coverage, and require different hardware for their implementation. These differences depend on the function of circuit. The experimental results are provided for the ITC'99 benchmark circuits. The obtained results proved the applicability of the proposed method.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6230788,no
A new tracking method of symmetrical fault during Power Swing Based on S-Transform,"Current distance relay is accommodated with Power Swing Blocking (PSB) scheme. However, this blocking scheme prove to vulnerable to distance relay operation as it could block the trip signals if the symmetrical fault occur during power swing. Hence, it is important to develop the proper fault detection scheme during power swing to avoid such undesirable circumstances. This paper presents a new detection technique to detect symmetrical fault during power swing by using S-Transform analysis based on the current, voltage, and three-phase active and reactive power signals waveform. To evaluate the effectiveness of the proposed technique, testing has been conducted under IEEE 9 bus test system. Simulation results show that the proposed technique can reliably detect symmetrical fault occurring during power swing.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6230850,no
Impact of a 200 MW concentrated receiver solar power plant on steady-state and transient performances of Oman transmission system,"The paper presents steady-state and transient studies to assess the impact of a 200 MW Central Receiver Solar Power Plant (CRSPP) connection on the Main Interconnected Transmission System (MITS) of Oman. The CRSPP consists mainly of a central solar receiver, power tower, thousands of heliostats, molten salt storage tanks, heat exchangers, steam generator, steam turbine, synchronous generator, and step-up transformer. Two proposed locations are considered to connect the CRSPP plant to MITS: Manah 132 kV and Adam 132/33 kV grid stations. The 2015 transmission grid model has been updated to include the simulation of the proposed 200 MW CRSPP using the DIgSILENT PowerFactory professional software. The studies include load flow analysis and short-circuit level calculations in addition to transient responses to three-phase fault and complete CRSPP outage. The results have shown that the connection of the proposed CRSPP plant to the MITS is acceptable.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6230897,no
Towards spatial fault resilience in array processors,"Computing with large die-size graphical processors (that need huge arrays of identical structures) in the late CMOS era is abounding with challenges due to spatial non-idealities arising from chip-to-chip and within-chip variation of MOSFET threshold voltage. In this paper, we propose a machine learning based software-framework for in-situ prediction and correction of computation corrupted due to threshold voltage variation of transistors. Based on semi-supervised training imparted to a fully connected cascade feed-forward neural network (FCCFF-NN), the NN makes an accurate prediction of the underlying hardware, creating a spatial map of faulty processing elements (PE). The faulty elements identified by the NN are avoided in future computing. Further, any transient faults occurring over and above these spatial faults are tracked, and corrected if the number of PEs involved in a particle strike is above a preset threshold. For the purposes of experimental validation, we consider a 256  256 array of PE. Each PE is comprised of a multiply-accumulate (MAC) block with three 8 bit registers (two for inputs and one for storing the computed result). One thousand instances of this processor array are created and PEs in each instance are randomly perturbed with threshold voltage variation. Common image processing operations such as low pass filtering and edge enhancement are performed on each of these 1000 instances. A fraction of these images (about 10%) is used to train the NN for spatial non-idealities. Based on this training, the NN is able to accurately predict the spatial extremities in 95% of all the remaining 90% of the cases. The proposed NN based error tolerance results in superior quality images whose degradation is no longer visually perceptible.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6231068,no
Book of abstracts,"Summary form only given. Programming assignments (PAs) are very important to many computer science courses. Traditionally, the grading of a programming assignment is based mainly on the correctness of the code. However, from the view point of software engineering education, such a grading does not encourage students to develop code that is easy to read and maintain. Thus, the authors created a grading policy that considers not only the correctness but also the quality of the code, expecting students to follow the most important discipline  the source code should be written in a way that is readable and maintainable. Instead of using pure subjective code-quality ratings, bad smells are used to assess the code quality of PAs. When a PA is graded by the teaching assistant, a list of bad smells is identified and given to the student so that the student can use refactoring methods to improve the code.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6232111,no
On-line software-based self-test of the Address Calculation Unit in RISC processors,"Software-based Self-Test (SBST) can be used during the mission phase of microprocessor-based systems to periodically assess the hardware integrity. However, several constraints are imposed to this approach, due to the coexistence of test programs with the mission application. This paper proposes a method for the generation of SBST programs to test on-line the Address Calculation Unit of embedded RISC processors, which is one of the most heavily impacted by the online constraints. The proposed strategy achieves high stuck-at fault coverage on both a MIPS-like processor and an industrial 32-bit pipelined processor; these two case studies show the effectiveness of the technique and the low effort.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6233004,no
Test tool qualification through fault injection,"According to ISO 26262, a recent automotive functional safety standard, verification tools shall undergo qualification, e.g. to ensure that they do not fail to detect faults that can lead to violation of functional safety requirements. We present a semi-automatic qualification method involving a monitor and fault injection that reduce cost in the qualification process. We experiment on a verification tool implemented in LabVIEW.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6233042,no
Annotation support for generic patches,"In large projects parallelization of existing programs or refactoring of source code is time consuming as well as error-prone and would benefit from tool support. However, existing automatic transformation systems are not extensively used because they either require tedious definitions of source code transformations or they lack general adaptability. In our approach, a programmer changes code inside a project, resulting in before and after source code versions. The difference (the generated transformation) is stored in a database. When presented with some arbitrary code, our tool mines the database to determine which of the generalized transformations possibly apply. Our system is different from a pure compiler based (semantics preserving) approach as we only suggest code modifications. Our contribution is a set of generalizing annotations that we have found by analyzing recurring patterns in open source projects. We show the usability of our system and the annotations by finding matches and applying generated transformations in real-world applications.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6233400,no
The analysis of complex networks research based on scientific knowledge mapping,"In this paper, research papers of complex network which published between 2000 and 2011 are indexed based on SCI database. From quotation analysis, content analysis and statistics analysis, the knowledge mapping of major research country and top quality institution are drawn using Pajek software. Through the knowledge mapping, the detecting research frontier, scientific cooperation are discovered. We also discuss the hot topic of complex network research and forecast the future direction in different country. At the same time, some advice was given to Chinese researchers.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6233934,no
Data mining T-RFLP profiles from urban water system sampling using self-organizing maps,"Descriptions of urban water system microbiological properties can range from single parameters such as microbial biomass to multiparameter qualitative and quantitative data that describes biochemical profiles, measurements of enzyme activities, and molecular analyses of microbial communities. Whilst most of the hydraulic and physico-chemical variables are quite well understood, measures of microbiological processes have so far been more difficult to use as part of decision support tools. The methods commonly used to assess the microbial quality of water and wastewater are mainly culture-dependent methods, which underestimate the actual microbial diversity within the system. To circumvent this limitation, DNA-based molecular techniques are now being used to analyze environmental samples. In the past few decades, technological innovations have led to the development of a new biological research paradigm, one that is data intensive and computer-driven. A range of data driven tools have been applied for exploring the interrelationships between various types of variables. A number of studies have used Artificial Neural Networks (ANNs) to probe such complex data sets. This paper demonstrates how Kohonen self-organizing maps (SOM) can be used for data mining of microbiological data sources from urban water systems. Genetic signatures acquired by terminal restriction fragment length polymorphisms (TRFLP) were obtained from samples and then post processed by the T-Align software tool before being reduced in dimensionality with Principal Component Analysis (PCA). These datasets were then analyzed by SOM networks and additional characteristics were used in the map labeling. Initial results show that the visual output of the SOM analysis provides a rapid and intuitive means of exploring hypotheses for increased understanding and interpretation of microbial ecology.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6234528,no
A Fault Tolerant Approach to Detect Transient Faults in Microprocessors Based on a Non-Intrusive Reconfigurable Hardware,"This paper presents a non-intrusive hybrid fault detection approach that combines hardware and software techniques to detect transient faults in microprocessors. Such faults have a major influence in microprocessor-based systems, affecting both data and control flow. In order to protect the system, an application-oriented hardware module is automatically generated and reconfigured on the system during runtime. When combined with fault tolerance techniques based on software, this solution offers full system protection against transient faults. A fault injection campaign is performed using a MIPS microprocessor executing a set of applications. HW/SW implementation in a reprogrammable platform shows smaller memory area and execution time overhead when compared to related works. Fault injection results show the efficiency of this method by detecting 100% of faults.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6236246,no
Traveling-Wave-Based Line Fault Location in Star-Connected Multiterminal HVDC Systems,"This paper presents a novel algorithm to determine the location of dc line faults in an HVDC system with multiple terminals connected to a common point, using only the measurements taken at the converter stations. The algorithm relies on the traveling-wave principle, and requires the fault-generated surge arrival times at the converter terminals. With accurate surge arrival times obtained from time-synchronized measurements, the proposed algorithm can accurately predict the faulty segment as well as the exact fault location. Continuous wavelet transform coefficients of the input signal are used to determine the precise time of arrival of traveling waves at the dc line terminals. Performance of the proposed fault-location scheme is analyzed through detailed simulations carried out using the electromagnetic transient simulation software PSCAD. The algorithm does not use reflected waves for its calculations and therefore it is more robust compared to fault location algorithms previously proposed for teed transmission lines. Furthermore, the algorithm can be generalized to handle any number of line segments connected to the star point.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6236278,no
Comparing maintainability evolution of object-oriented and aspect-oriented software product lines,"Software Product Line aims at improving productivity and decrease realization times by gathering the analysis, design and implementation activities of a family of systems. Evaluating the quality attributes for SPL architectures is very crucial especially architecture maintainability as SPL are expected to have longer lifetime span. Aspect-orientation offers a modularization way by separating crosscutting concerns from non-crosscutting ones. Aspect-oriented programming is assumed to endorse better modularity and changeability of product lines than traditional variability mechanisms. In this paper, we show that change propagation probability (CP) is helpful and effective in assessing the design quality of software architectures. We propose to use the CP to assess the evolution of the architecture of software product lines through different releases. We use CP to investigate whether aspect oriented SPL has better maintainability evolution than object-oriented SPL.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6236580,no
Harmonic study in electromagnetic voltage transformers,"Ferroresonance is a complex electrical phenomenon which may cause overvoltages and overcurrents in electrical power system disturbing the system reliability and continuous safe operating. The ability to predict or confirm ferroresonance depends primarily on the accuracy of the voltage transformer model used in the computer simulation. In this study, at first an overview of the subject in the literature is provided. Then, occurrence of ferroresonance and the resulting harmonics in a voltage transformer are simulated. The effect of iron core saturation characteristic on the occurrence of harmonic modes has been studied. The system under study has a voltage transformer rated 100VA, 275 kV. The nonlinear magnetization cure index of the autotransformer is chosen with q=7. The linear core loss of the transformer core is modeled with linear resistance. Harmonic modes in the proposed power system are analyzed using MATLAB software. The results show that harmonics are produced in the considered substation and causes great effect on voltage transformer failure.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237264,no
On prediction of defect rates,"The prediction of software reliability can determine the current reliability of a product, using statistical techniques based on the failures data, obtained during testing or system usability. The major problem in predicting software reliability is their high complexity, as well as the excessive limitations of existing models. Therefore, choosing the appropriate reliability prediction model is essential. The purpose of this article is to study the defect prediction models, using the Rayleigh function. This function forecasts the defect discovery rate as a function of time through the software development process. Starting from an existing static prediction model, we have introduced a new approach, using the time-scale. Also, we have considered two methods for computing the model parameters, and have compared them to the real data set. The results have validated this model as a good estimation of the defect rate behavior. We will also suggest possible directions for extending the paper in the future.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237703,no
Curve fitting method for modeling and analysis of photovoltaic cells characteristics,This paper deals with the mathematical model to assess the performances of photovoltaic (PV) cells. The PV system characteristics are modeled and analyzed by using the curve fitting method referred to the different connections of PV cells and different solar irradiance. The results are compared with those resulting from measured data in a real case. Specific LabVIEWTM and MatlabTM software applications are implemented to prove the theoretical methods.,2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237722,no
Virtual instrumentation in power engineering,"Focusing on the investigation of virtual instrumentation systems, this paper explores certain software platforms to develop interface for virtual instruments, then assesses and puts side by side their performance. There are introduced controls generating methods, based on ActiveX/beans, for virtual instruments development. Authors attempts were converged in achieving the overall integration between virtual instrumentation components and third-party applications supporting COM technology.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237734,no
An initial study on ideal GUI test case replayability,"In this paper we investigate the effect of long-term GUI changes occurring during application development on the reusability of existing GUI test cases. We conduct an empirical evaluation on two complex, open-source GUI-driven applications for which we generate test cases of various lengths. We then assess the replayability of generated test cases using simulation on newer versions of the target applications and partition them according to the type of repairing change required for their reuse.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237736,no
Video based control of a 6 degrees-of-freedom serial manipulator,This paper presents a video based control system for a Fanuc M-6iB/2HS articulated robot. The system uses a CMUCam3 video camera connected to PC. The industrial robot is controlled via the TCP/IP protocol using a custom simulation software created in previous researches for the industrial robot. The simulation software implements additional classes designed to control and monitor the video camera. The paper presents in detail the calibration and testing stages. The system is capable to detect cylindrical objects of any stored color and is able to determine their position in the working space of the robot.,2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237746,no
"Simulations for wind, solar and pumping facilities and hybrid systems design with KOGAION","KOGAION is a computer modeling application that simplifies the task of designing distributed renewable energy generation systems - both on and off-grid. KOGAION's optimization and sensitivity analysis algorithms allows to evaluate the economic and technical feasibility of a photovoltaic, wind and hydro turbines technology options and to account for variations in technology costs and energy resource availability. It's adaptable to a wide variety of projects like wind, photovoltaic and hybrid energy systems, both for large on grid projects or small hybrid isolated projects (for a village, community-scale power systems or individual systems). KOGAION can model both the technical and economic factors involved in the project. For larger systems, it can provide an important overview that compares the cost and feasibility of different configurations. It is accessible to broad spectrum of users, from financial decision makers to engineers and others. More than other software applications, Kogaion supports all types of wind descriptions: by Weibull coefficients, probability of density function (pdf), time series (TS). Time references simulation is crucial for modeling variable resources, such as wind power. KOGAION's sensitivity analysis helps to determine the potential impact of uncertain factors wind speed on a given system, over time. It doesn't cover bio fuel, hydrogen, fuel cells.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237785,no
FEM simulation for Lamb wave evaluate the defects of plates,"The experimental method is hard to predict and explain the received Lamb signal of plates due to its dispersive nature. The method to evaluate the depth and defects in plates is investigated theoretically using the finite element method(FEM) in this paper. At first, the theories of Lamb waves in a plate was introduced. Then, the commercial FEM software, ABAQUS EXPLICIT, model lamb wave in plates. The monitor points of healthy plate and defective plate were predicted. The result shows that FEM simulation can effective evaluate the notch by delay time between reflection signal and first echo signal.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6238184,no
Specifying Compiler Strategies for FPGA-based Systems,"The development of applications for high-performance Field Programmable Gate Array (FPGA) based embedded systems is a long and error-prone process. Typically, developers need to be deeply involved in all the stages of the translation and optimization of an application described in a high-level programming language to a lower-level design description to ensure the solution meets the required functionality and performance. This paper describes the use of a novel aspect-oriented hardware/software design approach for FPGA-based embedded platforms. The design-flow uses LARA, a domain-specific aspect-oriented programming language designed to capture high-level specifications of compilation and mapping strategies, including sequences of data/computation transformations and optimizations. With LARA, developers are able to guide a design-flow to partition and map an application between hardware and software components. We illustrate the use of LARA on two complex real-life applications using high-level compilation and synthesis strategies for achieving complete hardware/software implementations with speedups of 2.5 and 6.8 over software-only implementations. By allowing developers to maintain a single application source code, this approach promotes developer productivity as well as code and performance portability.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6239814,no
A unifying framework for the definition of syntactic measures over conceptual schema diagrams,"There are many approaches that propose the use of measures for assessing the quality of conceptual schemas. Many of these measures focus purely on the syntactic aspects of the conceptual schema diagrams, e.g. their size, their shape, etc. Similarities among different measures may be found both at the intra-model level (i.e., several measures over the same type of diagram are defined following the same layout) and at the intermodel level (i.e., measures over different types of diagrams are similar considering an appropriate metaschema correspondence). In this paper we analyse these similarities for a particular family of diagrams used in conceptual modelling, those that can be ultimately seen as a combination of nodes and edges of different types. We propose a unifying measuring framework for this family to facilitate the measure definition process and illustrate its application on a particular type, namely business process diagrams.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240423,no
Program complexity metrics and programmer opinions,"Various program complexity measures have been proposed to assess maintainability. Only relatively few empirical studies have been conducted to back up these assessments through empirical evidence. Researchers have mostly conducted controlled experiments or correlated metrics with indirect maintainability indicators such as defects or change frequency. This paper uses a different approach. We investigate whether metrics agree with complexity as perceived by programmers. We show that, first, programmers' opinions are quite similar and, second, only few metrics and in only few cases reproduce complexity rankings similar to human raters. Data-flow metrics seem to better match the viewpoint of programmers than control-flow metrics, but even they are only loosely correlated. Moreover we show that a foolish metric has similar or sometimes even better correlation than other evaluated metrics, which raises the question how meaningful the other metrics really are. In addition to these results, we introduce an approach and associated statistical measures for such multi-rater investigations. Our approach can be used as a model for similar studies.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240486,no
A semantic relatedness approach for traceability link recovery,"Human analysts working with automated tracing tools need to directly vet candidate traceability links in order to determine the true traceability information. Currently, human intervention happens at the end of the traceability process, after candidate traceability links have already been generated. This often leads to a decline in the results' accuracy. In this paper, we propose an approach, based on semantic relatedness (SR), which brings human judgment to an earlier stage of the tracing process by integrating it into the underlying retrieval mechanism. SR tries to mimic human mental model of relevance by considering a broad range of semantic relations, hence producing more semantically meaningful results. We evaluated our approach using three datasets from different application domains, and assessed the tracing results via six different performance measures concerning both result quality and browsability. The empirical evaluation results show that our SR approach achieves a significantly better performance in recovering true links than a standard Vector Space Model (VSM) in all datasets. Our approach also achieves a significantly better precision than Latent Semantic Indexing (LSI) in two of our datasets.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240487,no
Toward an effective automated tracing process,"The research on automated tracing has noticeably advanced in the past few years. Various methodologies and tools have been proposed in the literature to provide automatic support for establishing and maintaining traceability information in software systems. This movement is motivated by the increasing attention traceability has been receiving as a de jure standard in software quality assurance. Following that effort, in this research proposal we describe several research directions related to enhancing the effectiveness of automated tracing tools and techniques. Our main research objective is to advance the state of the art in this filed. We present our suggested contributions through a set of incremental enhancements over the conventional automated tracing process, and briefly describe a set of strategies for assessing these contributions impact on the process.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240502,no
Non-blocking N-version programming for message passing systems,"N-version programming (NVP) employs masking redundancy: N equivalent modules (called versions) are implemented independently and run concurrently. The results of their execution are adjudicated by a special component that defines the correct majority result and eliminates the results of the versions in which design faults have been triggered. The disadvantage of using these schemes is that they need to block the receiver process until each received message is confirmed by the other version, which results in high time overhead. In the case of variant response latencies, consisting of processing time and message transmission delay, these techniques would not be efficient. In this paper a new non-blocking NVP approach based on capturing the causality between requests and response is proposed. This approach does not need to block the versions to confirm the output. The simulations result show that for acceptable values for probability of failure per demand (pfd) and simultaneous active requests, our approach has lower execution time.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240668,no
Multivariate logistic regression prediction of fault-proneness in software modules,"This paper explores additional features, provided by stepwise logistic regression, which could further improve performance of fault predicting model. Three different models have been used to predict fault-proneness in NASA PROMISE data set and have been compared in terms of accuracy, sensitivity and false alarm rate: one with forward stepwise logistic regression, one with backward stepwise logistic regression and one without stepwise selection in logistic regression. Despite an obvious trade-off between sensitivity and false alarm rate, we can conclude that backward stepwise regression gave the best model.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240735,no
On software design for stochastic processors,"Much recent research [8, 6, 7] suggests significant power and energy benefits of relaxing correctness constraints in future processors. Such processors with relaxed constraints have often been referred to as stochastic processors [10, 15, 11]. In this paper we present three approaches for building applications for such processors. The first approach relies on relaxing the correctness of the application based upon an analysis of application characteristics. The second approach relies upon detecting and then correcting faults within the application as they arise. The third approach transforms applications into more error tolerant forms. In this paper, we show how these techniques that enhance or exploit the error tolerance of applications can yield significant power and energy benefits when computed on stochastic processors.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241613,no
An useful system based data mining of the ore mixing in sintering process,"The article introduced the system of ore mixing of sintering based on data mining and neuron network. Appling the method of cluster to the saved history data of the sintering process to classify the history data into three categories. And then, established neuron network model of each cluster. Every new sample should be put into the Corresponding cluster first by the distance of Eucliden, and then we can predict the quality index of the new sample by the neuron network model. The method is more effective and accurate, and it can extend to other production of the enterprise.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6244025,no
Design of the remote monitoring system for mine hoists,"In this paper we present a remote monitoring system for mine hoist based on computer technology, network technology and monitoring technology. The functional and structural design of the system is addressed. The system consists of data acquisition module, signal transmission module and software working on workstation and network server. An algorithm that can detect multiple faults simultaneously is proposed in detail. The software of the system is designed in a browser/server (Browse/Server, referred to as the B/S) architecture frame based on the Microsoft Visual Basic.NET platform. Such architecture for software is often used in industrial applications and it becomes the mainstream of remote monitoring and control architecture model. The validity and superiority of the proposed system are supported by field test.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6244567,no
Design and Implementation of a Comprehensive Information System for Detection of Urban Active Faults,"This paper presents a practical comprehensive information system for detecting urban active faults using WebGIS, data fusion, the Spatial Database Engine (SDE), network and RAID5, and other technologies. This system is designed to provide data and a platform for further quantitative analysis of active faults, to protect against and mitigate earthquake disasters, and to serve as a scientific reference for future urban planning, hazard prevention, and emergency response in Hangzhou, China. The system network adopts ordinary three-tier architecture, a Web server, WebGIS application server and database server, to maximize the performance of the overall architecture. The system software adopts a three-layer structure that consists of both C/S and B/S: C/S for LAN and B/S for WAN. The system comprises five models: system management, database management, image and data services, information distribution, and results management. The system employs ArcGIS GeoDataBase and ArcSDE to effectively organize, store and manage four-category formats and 16 sub-databases. Technical issues in system development, such as multi-source heterogeneous data fusion, massive data manipulation, and system security, are analyzed, their solutions and system realization are provided. This system has successfully been used in the last two years in urban planning, hazard prevention, and emergency response.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6245373,no
User-Centered Evaluation of Recommender Systems with Comparison between Short and Long Profile,"The growth of the social web poses new challenges and opportunities for recommender systems. The goal of Recommender Systems (RSs) is to filter information from a large data set and to recommend to users only the items that are most likely to interest and/or appeal to them. The quality of a RS is typically defined in terms of different attributes, the principal ones being relevance, novelty, serendipity and global satisfaction. Most existing works evaluate quality of Recommender Systems in terms of statistical factors that are algorithmically measured. This paper aims to explore whether (i) algorithmic measures of RS quality are in accordance with user-based measure and (ii) the user perceived quality of a RS is affected by the number of movies rated by the user. For this purpose we designed, developed and tested a web recommender system, TheBestMovie4You (http://www.moviers.it), which allows us to collect questionnaires about the quality of recommendations. We made a questionnaire and gave it to 240 subjects and we wanted to have as wide a set of users as possible using social web. In a experiment we asked the users to choose five movies (short profile), in a second to choose ten (long profile). Our results show that statistical properties fail in fully describing the quality of algorithms, because with user-centered metrics we can outline an algorithm's features that otherwise could not be detected. The comparison between the two phases highlighted a difference only in three cases out of twenty.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6245614,no
